X;Y;osm_id;ref_cnc;name;marque;wheelchair;opening_hours;open_air;drive_in;cinema3d;nb_screens;capacity;acoustic;website;phone;facebook;wikidata;siret;com_insee;com_nom
-0.408874918996666;45.2836611918503;way/565872905;"271162";Cinéma Andronis;;;;;;no;"1";"120";;;;;;;"17240";Montendre
7.1279969;43.6636383005405;node/5471181374;"81545";CGR Cagnes Sur Mer - Polygone Riviera;CGR;;24/7;;;yes;"10";"1800";;https://www.cgrcinemas.fr/cagnes-sur-mer/;;;Q2931406;;"06027";Cagnes-sur-Mer
3.09208139093954;49.2546611280886;way/159440781;"459221";Les Clubs;Cinéode;;;;;;"2";"217";;https://www.cineode.fr/les-clubs/;+33 3 23 73 45 26;https://www.facebook.com/CinemaLesClubs/;Q97017093;;"02810";Villers-Cotterêts
1.7564233;45.9539906003496;node/4577043789;"67711";Cinéma Claude Miller;;;;;;no;"1";"410";;;;;;;"23030";Bourganeuf
-0.115329552995677;42.8872534148543;way/70176325;"90191";Le Casino;;;;;;;;;;;;;;;"65138";Cauterets
0.7165603;49.8698116994821;node/470994335;"418992";Cinema;;limited;;;;no;"1";"189";;;;;;;"76655";Saint-Valery-en-Caux
6.1235178;45.8984522003579;node/4154124626;"19941";Les Nemours;;;;;;;"4";;voice_description;http://www.4nemours.com;+33 4 50 45 47 88;;;"48476415400015";"74010";Annecy
6.44201424916278;46.2171132546407;way/143604606;"454671";La Trace;;yes;;;;yes;"1";;voice_description;https://cinema-latrace.com/;+33 4 50 39 08 64;;;;"74301";Villard
2.37207095161778;48.9831595259757;way/686290492;"723680";CGR Sarcelles My Place;CGR cinémas;;;;;yes;"10";;;https://www.cgrcinemas.fr/myplace/;;;Q2931406;;"95585";Sarcelles
6.02833987947771;45.0557422417757;way/590055495;"67904";Cinéma Les Écrins;;;;;;;;;;https://www.cinebourgdoisans.fr/bourg-d-oisans/;;https://www.facebook.com/cinemadebourgdoisans/;;;"38052";Le Bourg-d'Oisans
4.35980844434538;45.8527886884303;way/156473358;;Cinéma Le Foyer;;;;;;;"1";;;http://cinemontsdulyonnais.fr/;;;;;"42334";Violay
-3.0506078;48.7807065997467;node/290756712;"302312";Breiz;;;;;;;;;;https://cinemapaimpol.fr/;;;;;"22162";Paimpol
5.15196639549166;43.3310477989764;way/45269062;"86952";Espace Fernandel;;;;;;yes;"1";"200";;;;;;;"13021";Carry-le-Rouet
2.3471068;48.8516340997291;node/554267918;"733";Studio Galande;;;;;;;;;;http://www.studiogalande.fr/;+33 1 43 54 72 71;;Q3500983;;"75056";Paris
5.8280909;46.0446505003355;node/7734364251;6297601-;Salle des fêtes;Écran mobile 74;;;;;;;;;;;;;;"74130";Franclens
6.061846;45.0912587004593;node/7644807267;"199152";Le Signal;;;;;;no;"1";"312";;;;;;;"38191";Huez
-1.8323146;47.6301930000241;node/1478210851;"187191";L'Odéon;;;;;;yes;"1";"170";;;;;;;"44067";Guémené-Penfao
2.3745042;48.6904179997691;node/1611836279;"206924";Cinéma Agnès Varda;;;;;;;;;;;;;;;"91326";Juvisy-sur-Orge
4.0691726;46.0381561003366;node/6369991931;"338953";Espace Renoir;;yes;;;;no;"2";"429";;https://espacerenoir.jimdo.com/;+33 4 77 70 25 65;;;;"42187";Roanne
1.36071680741534;48.7314638717406;way/197560589;"142995";Ciné Centre;;;;;;yes;"9";"1544";;;+33 2 37460937;;Q61858828;;"28134";Dreux
1.429832;43.6933783005401;node/2562954707;"87941";Le Castelia;;;;;;;;;;;;;;;"31116";Castelginest
3.08138062755776;45.7744245678395;way/454675260;"114720";CGR Le Paris;CGR cinémas;yes;"Mo-Su,PH 10:45-22:00";;;yes;"7";"1162";voice_description;https://www.cgrcinemas.fr/;;;Q2931406;"85720190900044";"63113";Clermont-Ferrand
-0.5920816;43.6559305005406;node/8834953963;;Cinéma Aquitaine;;;;;;;"1";;;https://www.moncine.fr/hagetmau/;+ 33 5 58 79 47 68;;;;"40119";Hagetmau
2.6233168;48.5187682998115;node/2354755471;"133212";Pathé Dammarie;Pathé Gaumont;;;;;;;;;https://www.cinemaspathegaumont.com/cinemas/cinema-pathe-dammarie;;;Q3060526;;"77152";Dammarie-les-Lys
6.6349474;44.8900254004784;node/1032139541;"74322";Cinéma Eden Studio;;;;;;yes;"1";"98";;;;;;;"05023";Briançon
6.5390452;45.3222599004343;node/5940503287;"402249";Les Flocons;;;;;;;;;;;;;;;"73257";Les Belleville
0.185484680524083;49.2855335102211;way/112405376;"320411";Cinéma Le Concorde;;;;;;;;;;http://www.allocine.fr/seance/salle_gen_csalle=P8024.html;+33 2 31 65 18 70;;Q61859704;;"14514";Pont-l'Évêque
4.7947398945783;45.6968094030943;way/65346508;"387142";La Mouche;;;"Mo 10:00-12:00,14:00-17:00;We 10:00-12:00,14:00-19:00;Th 10:00-12:00,14:00-17:00;Fr 10:00-12:00,14:00-19:00";;;yes;"1";"301";;http://www.la-mouche.fr/;+33 4 78 86 82 28;;;;"69204";Saint-Genis-Laval
3.63266086439975;46.5071499651543;way/223561838;;Le Ciné Dynamik 3D;;;;;;;;;;;;;;;"03253";Saint-Pourçain-sur-Besbre
-1.6208495;46.4653701002644;node/7623662712;"421441";Le Manoir;;limited;;;;yes;"1";"328";;http://cinemalemanoir.fr;;;;;"85288";Talmont-Saint-Hilaire
5.2251452;46.2064417003093;node/1597760569;"67981";La Grenette;;;;;;no;"3";"594";;https://www.cinemateur01.com;;cinemateurlagrenette;Q61859469;"48340078400037";"01053";Bourg-en-Bresse
-1.85433304798111;46.6286736111863;way/108669115;"73371";Le Fief;;;;;;no;"1";"290";;;;;;;"85035";Bretignolles-sur-Mer
2.5365107;50.7229747993;node/3618973751;"193731";Cinéma Arcs en ciel;;;;;;yes;"4";"540";;http://arcsenciel-cine.fr/;+33 3 28 48 08 34;;;;"59295";Hazebrouck
5.9361314;43.6422783005408;node/5112609627;;La Verdière - Cinéma de Pays;;yes;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"83146";La Verdière
-1.64669280107399;48.1829768956828;way/81983629;"53461";Le Triskel;;yes;;;;;"1";;;http://cinematriskel.free.fr/;"+33299550655";;;"77765574700015";"35024";Betton
4.8562726;45.760451000378;node/4428037589;"238164";UGC Ciné Cité Part-Dieu;UGC;yes;;;;yes;"14";"2387";;https://www.ugc.fr/cinema.html?id=34;+33 1 46 37 28 24;UGCLyon;Q97290685;"34780600200148";"69123";Lyon
5.73159325811306;45.1859973776267;way/22981812;"185116";Pathé Chavant;Pathé Gaumont;yes;;;;;;;;https://www.cinemaspathegaumont.com;"+33892696696";;Q3060526;;"38185";Grenoble
3.8427338;46.9049194001806;node/7626179920;"391951";Le Select;;;;;;no;"1";"179";;;;;;;"58246";Saint-Honoré-les-Bains
-0.3581534;48.5909560997937;node/4528872407;"158783";Cinéma Gérard Phillipe;;;;;;yes;"1";"182";;;;;;;"61168";La Ferté-Macé
4.9869212;43.5144381005418;node/7644807259;"202292";Le Coluche;;;;;;yes;"4";"435";;;;;;"48345764400035";"13047";Istres
6.6943357;46.0055319003416;node/2499953437;"115562";Studio 1600;;;;;;;"1";;;https://www.flaine.com/fr/hiver/cinema-flaine-forum-cinema-450-128--128-detail-68.html;+33 4 50 90 43 12;;;;"74014";Arâches-la-Frasse
1.04555108863872;46.1220120204545;way/68272171;"47645";Le Lux;;;;;;yes;"1";"292";;;;;;;"87011";Bellac
2.97267882272405;50.4055322723782;way/108559510;"194671";Cinéville Hénin-Beaumont;Cinéville;;;;;yes;"12";"2401";;https://henin.cineville.fr;+33 3 21 13 80 80;https://www.facebook.com/Cin%C3%A9ville-H%C3%A9nin-beaumont-105932869468917;Q2973271;;"62427";Hénin-Beaumont
5.09147174862101;47.3123287802087;way/121737638;"329531";Ciné Cap Vert;;;;;;yes;"12";"2393";;https://www.cine-capvert.fr/;;;;;"21515";Quetigny
0.2276427;49.1438358996568;node/1482466924;"229261";Le Royal;;;;;;;;;;;;;;;"14366";Lisieux
-0.9658941336094;45.9356266662696;way/351203423;"339664";Appolo Ciné 8 - Rochefort;;;;;;yes;"8";"1310";;;;;;;"17299";Rochefort
4.0878369;43.7825803005385;node/733267173;"365434";Le Venise;;;;;;no;"2";;;https://venise.cbrcinemas.fr;+33 4 66 80 49 72;;;;"30321";Sommières
-1.30722321054928;43.3826298141184;way/74251349;"191591";Cinéma Haritz Barne;;yes;;;;yes;"1";"193";;https://www.moncine.fr/hasparren/;+33 5 59 29 18 63;;;;"64256";Hasparren
-0.553453;47.4720347000599;node/7765358538;"18861";Les 400 Coups;;yes;;;;yes;"7";"811";;http://cinema400coups.fr;"+33 2 41 88 70 95;+33 9 62 64 24 59;+33 4 74 65 98 64";Les400CoupsVillefranche;Q42294911;"30784486000089";"49007";Angers
6.13379169791798;49.2461198392826;way/66767751;"17545";Gaumont Amnéville;Pathé Gaumont;;;;;;"12";;;https://www.cinemaspathegaumont.com/cinemas/cinema-gaumont-amneville;;;Q3060526;;"57019";Amnéville
0.8185466;48.3223135998598;node/3007240707;"291822";Le Rex;;;;;;yes;"3";"481";;;;;;;"28280";Nogent-le-Rotrou
5.7992313;43.1172374005391;node/2275695395;"351621";Cinéma ABC;;;;;;yes;"1";"234";;;;;;;"83123";Sanary-sur-Mer
-1.3026101;43.8749290005364;node/8907385620;;Centre Culturel;;;;;;;"1";;;;+33 5 58 48 72 20;;;;"40150";Léon
7.00186623393169;43.5504719245125;way/65205714;"84734";MJC Picaud;;;;;;;;;;http://www.allocine.fr/seance/salle_gen_csalle=P0263.html;;;;;"06029";Cannes
2.33415942541812;49.0298965328854;way/71158441;"140521";Domont Cinéma;;;;;;;"1";;;http://domontcinema.com/;;https://fr-fr.facebook.com/pages/category/Movie-Theater/DOMONT-CINEMA-122845887790907;;;"95199";Domont
2.90970839364398;42.7762792016708;way/238726819;"338590";Méga CGR;CGR cinémas;;;;;;;;voice_description;https://www.cgrcinemas.fr/;;;Q2931406;;"66164";Rivesaltes
5.7829344;43.959234500534;node/5404954831;;La Miroiterie;;;;;;;;;;;;;;;"04088";Forcalquier
-0.6328756;44.9102237004766;node/10106541543;"57821";Cinéma des Colonnes;;;;;;;;;;http://www.cinelescolonnes-blanquefort.fr/;;;;;"33056";Blanquefort
3.2265078;43.3353940005417;node/4752960131;"54604";Mon Ciné;;;11:00-01:00;;;;;;;;;;;;"34032";Béziers
-1.64215675227658;47.0345026199464;way/350876626;"410232";CinéPHIL;;;;;;yes;"1";"228";;http://www.cinephil.fr/;;;;;"44188";Saint-Philbert-de-Grand-Lieu
3.96561617062112;49.2533503987481;way/86630383;"426120";Gaumont Millésime;Pathé Gaumont;;;;;yes;"13";"2609";;https://www.cinemaspathegaumont.com/cinemas/cinema-gaumont-parc-millesime;;;Q3060526;;"51569";Thillois
4.6467203;44.2553574005221;node/7613310398;"320783";Cinéma 102;;;;;;;;;;https://pontsaintesprit.fr/cinema-102/;;;;;"30202";Pont-Saint-Esprit
-4.5267384291037;48.4744741764537;way/379654557;no;Cinema 6D;;;;;;;;;;;;;;;"29076";Milizac-Guipronvel
3.502685;48.492630999818;node/2986232046;"291964";Cinéma Lumière;;;;;;no;"2";"228";;;;;;;"10268";Nogent-sur-Seine
2.2840683;48.9063701997155;node/248484435;"26662";L'Alcazar;;;Mo-Su 13:30-23:00;;;;"4";;;;;;;;"92004";Asnières-sur-Seine
1.848192;42.9329702005348;node/7160363810;"220681";Le Casino;Mairie de Lavelanet;;;;;;"2";;;https://www.cinemalecasino-lavelanet.com/;+33 5 61 64 78 31;;;;"09160";Lavelanet
5.2229773;46.6302156002341;node/419359745;"233941";Cinéma Eden;;no;;;;yes;"3";"469";;;;;;;"71263";Louhans
1.7530654;49.7709468995052;node/6327657574;"30482";Chantecler;;;;;;;;"181";;;;;;;"76035";Aumale
-4.37069567053638;48.3733469347097;way/42606845;"315312";L'Image;;yes;;no;no;yes;"2";;;https://www.imagecinema.org/;+33 2 98 04 22 79;;Q61859198;;"29189";Plougastel-Daoulas
5.0990885;43.6374020005408;node/7749796855;"351034";Le Club;;;;;;;;;;http://cineplanet-salon.fr;+33 892 04 66 99;;Q61858942;"70980319100093";"13103";Salon-de-Provence
4.4654082;45.7905937003737;node/6076329941;;Ciné Montrottier;;;;;;;;;;;;;;;"69139";Montrottier
6.6039529;47.0568599001495;node/1343875642;"278805";L'Atalante;;;;;;;"1";"340";;http://www.mjcmorteau.com/;+33 3 81 67 04 25;https://www.facebook.com/atalantemorteau/;Q61859303;"77833342700020";"25411";Morteau
6.3539278;47.4797658000582;node/7660692572;133681-;Salle de l'Houtau;Écran Mobile BFC;;;;;;;;;https://www.ecranmobilebfc.org/rougemont;;;;;"25505";Rougemont
5.5641887;43.9797975005333;node/7185235547;;Simiane-la-Rotonde - Cinéma de Pays;;yes;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04208";Simiane-la-Rotonde
7.33769859546004;47.8225028519779;way/36262803;"468533";Cinéma Gérard Philipe;;;;;;yes;"1";"240";;;;;;;"68376";Wittenheim
2.6806593;43.2965312005414;node/6750712653;no;Cinéma de Pepieux;;;;;;;;;;http://www.mairie-pepieux.fr/index.php/cinema.html?page=culture-et-loisirs/cinema.html;;;;;"11280";Pépieux
2.35006352292338;48.8835117034104;way/63198697;"9452";Le Louxor;Haut et Court;yes;;;;;;;voice_description;https://www.cinemalouxor.fr/;+33 1 44 63 96 96;;Q1809954;;"75056";Paris
3.19682050102827;45.7314105856958;way/63467515;"125201";Le Gergovie;;yes;;;;yes;"3";"476";;;;;;;"63124";Cournon-d'Auvergne
3.23688980743162;50.174829858464;way/199616558;"83071";Le Palace;;;"Mo-Su 13:15-21:45, We,Su 10:45-12:00";;;yes;"5";"605";;;;;;;"59122";Cambrai
4.83288070178774;46.7255104360453;way/126725623;no;;;;;;;;;;;;;;;;"71520";Sevrey
2.3526393;48.5259748998098;node/2506155222;;Salle Georges Brassens;;;;;;;;;;;;;;;"91315";Itteville
0.6028605;49.0910136996698;node/616278738;"50833";Le Rex;;;;;;no;"1";"268";;https://www.cinemas-bernay.fr/;+33 2 32 43 04 92;;;;"27056";Bernay
6.4567235;47.9634865999464;node/5198894934;"314931";Cinéma Georges Feydeau;;;;;;;"1";;;;;;;;"88351";Plombières-les-Bains
8.7373328;41.9207808004802;node/2627082101;"13672";Le Laetitia;;no;;;;;"3";"280";;;;;;;2A004;Ajaccio
4.0673031;46.6003986002397;node/7626179921;"187852";Le Danton;;;;;;yes;"1";"180";;;;;;"48182091800029";"71230";Gueugnon
3.8849101;45.0405050004643;node/3092311511;"328244";Cine Dyke;;yes;;;;yes;"6";"1151";;http://cine-dyke.fr/;;;;;"43157";Le Puy-en-Velay
5.7250732;46.4291937002709;node/7616257663;"264442";Cinéma François Truffaut;;;;;;yes;"1";"330";;https://www.maisondupeuple.fr/cinemas/cine/moirans/;"+33 3 84 42 35 86;+33 3 84 45 07 21";;Q61859130;;"39333";Moirans-en-Montagne
4.8067611;43.9472767005344;node/2792755435;"33772";Utopia République;Utopia;;;;;;;;;https://www.cinemas-utopia.org/avignon/;+33 4 90 82 65 36;https://www.facebook.com/utopia.avignon/;Q3552766;;"84007";Avignon
-0.5639856;44.813161200485;node/2370515655;"46862";Le Festival Cinéma;;;;;;yes;"2";"374";;;;;;;"33039";Bègles
2.8827296;48.9595300997024;node/1770022652;"254781";UGC Majestic;UGC;;;;;;"7";"1129";;https://www.ugc.fr/cinema.html?id=39;+33 1 46 37 28 24;https://www.facebook.com/Cinema.Majestic.de.Meaux/;Q46698851;;"77284";Meaux
2.5066879;48.9028725997164;node/6341949930;"305402";Espace des Arts;;;;;;;;;;;;;;;"93057";Les Pavillons-sous-Bois
-0.314195493659936;49.3022494613602;way/139724144;"229082";Cinéma Le Trianon;;;;;;;;;;http://cultures-lionsurmer.org/rencontres-du-libre/;;;Q61860721;;"14365";Lion-sur-Mer
2.2323721;48.787443199745;node/9341742409;"260904";Cinéma de l'Espace Robert-Doisneau;;yes;;;;;"1";;;https://www.allocine.fr/seance/salle_gen_csalle=W9219.html;+33 1 41 14 65 50;https://www.facebook.com/pages/Espace%20Culturel%20Robert%20Doisneau%20Meudon%20La%20Foret/336336556557100/;;;"92048";Meudon
4.868705;45.5202752004103;node/3260379864;"452571";Amphi;;yes;;;;yes;"8";"1437";;http://www.amphi-vienne.fr/;+33 4 74 53 23 65;;;"64368015000031";"38544";Vienne
-1.1665737;44.3955112005146;node/618273390;"56475";Le Renoir;;;;;;no;"4";"536";;https://www.cine-bisca.fr/;+33 5 58 78 88 76;;;;"40046";Biscarrosse
2.6995528;48.4042718998397;node/566552039;"162844";L'Ermitage;;no;;;;;;;;http://cineparadis.fr;+33 1 60 71 61 89;;;;"77186";Fontainebleau
6.1007776;49.0811850996722;node/8699193401;;Kinépolis;Kinepolis;;;;no;yes;"6";"882";;;;;Q1741993;;"57487";Moulins-lès-Metz
0.836838;43.3813224005419;node/7614981609;"201632";Salle des fêtes;;;;;;;;;;http://www.lisleendodon.com/vie-culturelle/programme-du-cinema/;;;;;"31239";L'Isle-en-Dodon
3.07635050734995;44.1005027576529;way/68687672;"262622";CinéMillau;Cinéode;;;;;;"4";"581";;https://www.cineode.fr/cinemas-millau/;;;Q97017093;;"12145";Millau
2.9846615;50.6087255993222;node/2064845175;no;Centre Lequimme;;;;;;;;;;;;;;;"59286";Haubourdin
3.6239188;49.5692022995531;node/1639620331;"216843";Ciné Laon;;;;;;yes;"5";"790";;https://www.cinelaon.fr;;CineLaon;Q61859121;"84534415900015";"02408";Laon
3.1203933856015;50.6441354092734;way/503324556;;Poudrière;;;;;;;;;;;;;;;"59410";Mons-en-Barœul
0.156192017142944;47.6440717455152;way/271206901;"235942";Espace Ronsard;;;;;;yes;"1";"425";;https://www.ville-lelude.fr/cinema/;;;;;"72176";Le Lude
6.66647306574731;46.1565137650689;way/218153037;"176722";Le Club;;;;;;;;;;;;;;;"74134";Les Gets
5.7808435;43.959954800534;node/1679833324;"164831";Cinéma Bourguet;;yes;;;;yes;"1";"135";;;;;;;"04088";Forcalquier
2.31104138316757;48.8134464488548;way/83233476;"276554";Ciné Montrouge;;yes;;;;;"1";;voice_description;https://www.espacecolucci.net/spip.php?rubrique2;;;;;"92049";Montrouge
-0.144895451947071;46.2228527016801;way/157843848;;Le Metullum;;yes;;;;;;;;;"+33549270859";;;;"79174";Melle
-0.376449289462968;49.2963538309678;way/228138772;"142371";Le Foyer;;;;;;;;;;http://cinefoyer.free.fr/;+33 2 31377760;;;;"14228";Douvres-la-Délivrande
3.7234023;48.5165634998121;node/7644807265;"342071";L'Éden;;;;;;yes;"3";"698";;;;;;"21100312400354";"10323";Romilly-sur-Seine
4.0646794;46.0370336003367;node/1644252482;"339013";Le Grand Palais;;yes;;;;yes;"9";"1919";;https://www.legrandpalais.fr/;"+33892680342";;;;"42187";Roanne
9.4331488;42.6566065005249;node/2121787470;"171650";U Paradisu;;;;;;;"1";;;http://cine-uparadisu.fr/;+33 4 95488209;;;;2B120;Furiani
-3.452779;47.6415902000215;node/496158852;"186232";Cinéma des Familles;;;;;;;;;;http://cinefilesgroix.canalblog.com/;;;;;"56069";Groix
2.07835685893126;49.0035376848334;way/77984782;"119305";Pathé Conflans;Pathé Gaumont;;;;;;;;;https://www.cinemaspathegaumont.com;;;Q3060526;;"78172";Conflans-Sainte-Honorine
2.6253326;48.844219399731;node/6259595172;"292341";La Ferme du Buisson;;;;;;;;;;http://www.lafermedubuisson.com/presentation/plan-de-la-ferme/cinema;;;;;"77337";Noisiel
-3.91234096175415;48.6672457656818;way/71749222;"85902";Cinéma Étoile;;;;;;;;;;https://www.cinema-etoile-carantec.fr/;;;Q61859079;;"29023";Carantec
2.2953519;48.876128899723;node/6576684299;"9802";Club de l'Étoile;;;;;;;"1";"161";;https://clubdeletoile.fr;+33 1 43 80 73 69;clubdeletoile;Q97320830;"32795731200017";"75056";Paris
3.24578341144423;45.5435557097807;way/670693111;"202085";Le Modern;;;;;;yes;"3";"408";;https://www.cinemodern-issoire.fr/;;;;;"63178";Issoire
6.8321977;45.5715954004037;node/3266866614;no;Ciné 2000;;;;;;;;;;;;;;;"73054";Bourg-Saint-Maurice
5.9864351;43.8370056005373;node/2984990201;;Valensole - Cinéma de Pays;Cinéma de Pays;yes;;;;yes;"1";;;https://cinemadepays.wixsite.com/cinema;+33 9 63 04 56 52;;;;"04230";Valensole
-1.19478985502848;48.3508692469178;way/1118049021;;Le Club;;;;;;;"6";;;https://www.cinemafougeres.com/;;;;;"35115";Fougères
3.44060560692316;50.4343658820887;way/435909428;"372146";Cin'Amand;;;;;;yes;"6";;;;;;;;"59526";Saint-Amand-les-Eaux
1.48789833845109;49.0919197929639;way/126312097;"448981";Les 4 cinémas;;;;;;yes;"4";"836";;;;;;;"27681";Vernon
2.6546469;48.533338899808;node/670107167;"255991";Les Variétés;;;;;;;;;;https://www.ville-melun.fr/temps-libre/cinema-les-varietes;;;;;"77288";Melun
6.1369693;46.3570692002836;node/7747608645;"139283";Cinéma-théâtre du Domaine de Divonne;;;;;;no;"1";"131";;https://casino-divonne.partouche.com/agenda/1840-programmation-du-cinema-theatre;+33 4 50 40 33 85;;Q97394664;;"01143";Divonne-les-Bains
6.47373772364923;43.531951069738;way/251701267;"142626";CGR Chabran;CGR cinémas;;Mo-Su 10:30-22:45;;;yes;"7";"1288";;https://www.cgrcinemas.fr/draguignan-chabran/;;;Q2931406;;"83050";Draguignan
-1.10384257288569;49.3196948816639;way/219131099;"201482";Le Club;;;;;;;;;;;;;Q42294992;;"14342";Isigny-sur-Mer
7.5620021;47.5857096000343;node/8461070134;;;;;;;;;;;;;;;;;"68297";Saint-Louis
3.09102169788011;48.8094958893326;way/211158609;"123373";Hemisphere Theater;;;;;;;;;;https://www.cinemacoulommiers.fr;;;;;"77131";Coulommiers
2.0260855;44.6087301005008;node/3458078832;"159674";Charles Boyer;;;;;;;;;;;;;;;"46102";Figeac
7.20964370113219;47.9089393410984;way/804411681;"187022";Le Florival;;;;;;yes;"5";;;;;;;;"68112";Guebwiller
6.6486517;44.661827300497;node/7644807270;"188341";Le Riou Bel;;;;;;yes;"1";"185";;;;;;;"05065";Guillestre
2.5375661;44.0318209005316;node/3927053679;"335473";Cinéma de Requista;;;;;;;;;;http://www.requista.fr/Cinema.aspx;;;Q61860905;;"12197";Réquista
1.6832663;49.0000211996923;node/798530049;"244715";Le Chaplin;Centre Culturel Le Chaplin;;;;;;;;;http://www.lechaplin.com/;+33 6 82894733;;;;"78361";Mantes-la-Jolie
6.6007481;44.3699384005161;node/3775139274;"438461";Cinéma de Pra Loup;;;;;;yes;"1";"200";;;;;;;"04226";Uvernet-Fours
4.221067;43.7434282005393;node/1793050186;no;;;;;;;;;;;http://www.vergeze.fr/index.php/Cin%C3%A9ma?idpage=187&afficheMenuContextuel=true;;;;;"30344";Vergèze
-1.48821598306875;47.1897091322543;way/65503645;"720950";Cinéville Saint-Sébastien-sur-Loire;Cinéville;;;;;yes;"1";"1792";;https://saint-sebastien.cineville.fr;+33 2 51 79 78 10;https://www.facebook.com/Cinéville-St-Sébastien-164154473615882;Q2973271;;"44190";Saint-Sébastien-sur-Loire
6.7121308;45.8935197003587;node/7731259476;6297601-;Théatre Montjoie;Écran mobile 74;;;;;;;"120";;;;;Q97394688;;"74236";Saint-Gervais-les-Bains
2.135225;49.2345584996344;node/3137303466;"258732";Le Domino;;;;;;no;"2";"237";;;;;;;"60395";Méru
-0.68079338927858;45.8756823633025;way/122308781;"416021";Florida;;;;;;yes;"1";"188";;;;;;;"17397";Saint-Savinien
-54.0299888455433;5.50197026637652;way/287019488;no;Le Toucan;;;;;;;;;;https://www.saintlaurentdumaroni.fr/cinemaletoucan/;;;;;"97311";Saint-Laurent-du-Maroni
6.76947838969169;43.4239915098905;way/208790862;"721250";Le Lido Cinéma;;;;;;yes;"7";"1305";;;;;;;"83118";Saint-Raphaël
-0.475484454163594;46.8503307235664;way/234875886;"72985";Le Fauteuil Rouge;;;;;;yes;"5";"813";;;;;;;"79049";Bressuire
